Employee_ID,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
38.0,3.0,1,5.0,2.0,2.0,10.0,0.0,1.0,1.0,2.0,0.0,3.0,5.0,8.0,0.0,5.0,2.0,5.0,0.0,5.0,21 to 35,F,645.0
148.0,4.0,2,4.0,5.0,6.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,0.0,8.0,10.0,0.0,1.0,5.0,1.0,10.0,21 to 35,F,630.1
168.0,4.0,2,4.0,5.0,6.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,0.0,8.0,10.0,0.0,1.0,5.0,1.0,10.0,21 to 35,F,630.1
223.0,2.0,3,4.0,6.0,5.0,6.0,4.0,3.0,2.0,7.0,1.0,7.0,2.0,7.0,2.0,3.0,2.0,7.0,3.0,2.0,21 to 35,M,649.0
246.0,1.0,5,7.0,3.0,3.0,3.0,1.0,3.0,2.0,5.0,1.0,4.0,2.0,8.0,2.0,4.0,2.0,2.0,0.0,5.0,21 to 35,F,607.8
158.0,2.0,5,1.0,3.0,2.0,2.0,2.0,2.0,1.0,5.0,3.0,4.0,10.0,8.0,0.0,1.0,1.0,2.0,3.0,4.0,36 to 50,M,624.8
18.0,2.0,1,10.0,10.0,10.0,1.0,4.0,5.0,1.0,9.0,10.0,5.0,5.0,8.0,0.0,2.0,2.0,10.0,4.0,6.0,51 or more,F,737.2
291.0,4.0,1,3.0,6.0,10.0,3.0,3.0,5.0,2.0,10.0,1.0,10.0,10.0,8.0,0.0,1.0,2.0,8.0,2.0,6.0,51 or more,M,709.3
306.0,3.0,3,5.0,6.0,8.0,2.0,4.0,1.0,1.0,8.0,2.0,10.0,0.0,8.0,10.0,0.0,2.0,2.0,1.0,2.0,21 to 35,F,649.8
297.0,4.0,1,5.0,4.0,1.0,8.0,3.0,1.0,1.0,5.0,2.0,8.0,5.0,8.0,0.0,1.0,2.0,10.0,2.0,7.0,36 to 50,F,691.9
174.0,5.0,3,2.0,2.0,10.0,10.0,3.0,2.0,1.0,6.0,2.0,4.0,10.0,7.0,0.0,1.0,2.0,5.0,8.0,10.0,36 to 50,F,709.6
84.0,1.0,5,3.0,7.0,8.0,10.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,9.0,3.0,5.0,1.0,8.0,1.0,7.0,21 to 35,F,616.3
154.0,5.0,2,1.0,6.0,5.0,10.0,3.0,2.0,1.0,7.0,1.0,8.0,1.0,7.0,0.0,3.0,2.0,3.0,1.0,5.0,36 to 50,M,674.7
2.0,4.0,1,2.0,3.0,3.0,9.0,4.0,5.0,1.0,8.0,0.0,5.0,1.0,8.0,0.0,5.0,2.0,9.0,1.0,8.0,36 to 50,M,686.2
106.0,1.0,5,8.0,10.0,4.0,5.0,3.0,1.0,2.0,5.0,1.0,2.0,0.0,6.0,0.0,10.0,2.0,4.0,0.0,10.0,36 to 50,M,617.2
264.0,5.0,1,10.0,9.0,10.0,5.0,6.0,4.0,2.0,8.0,4.0,10.0,4.0,8.0,0.0,3.0,2.0,8.0,5.0,10.0,51 or more,F,734.8
226.0,3.0,1,5.0,8.0,5.0,8.0,8.0,4.0,1.0,9.0,6.0,10.0,5.0,7.0,0.0,1.0,2.0,10.0,4.0,9.0,36 to 50,M,743.1
243.0,1.0,3,2.0,3.0,10.0,2.0,0.0,2.0,1.0,0.0,1.0,4.0,5.0,6.0,10.0,0.0,1.0,1.0,2.0,8.0,21 to 35,M,604.0
286.0,1.0,3,2.0,3.0,10.0,2.0,0.0,2.0,1.0,0.0,1.0,4.0,5.0,6.0,10.0,0.0,1.0,1.0,2.0,8.0,21 to 35,M,604.0
288.0,5.0,3,10.0,4.0,7.0,7.0,8.0,3.0,2.0,6.0,2.0,5.0,3.0,6.0,1.0,3.0,2.0,10.0,2.0,3.0,51 or more,M,680.7
259.0,2.0,1,10.0,5.0,0.0,4.0,1.0,0.0,1.0,7.0,4.0,6.0,2.0,7.0,2.0,0.0,2.0,7.0,4.0,7.0,21 to 35,M,672.6
216.0,3.0,2,10.0,1.0,10.0,6.0,1.0,5.0,1.0,2.0,0.0,10.0,0.0,7.0,0.0,2.0,1.0,0.0,1.0,10.0,21 to 35,F,663.2
49.0,2.0,3,7.0,7.0,4.0,10.0,7.0,5.0,1.0,7.0,9.0,7.0,5.0,5.0,2.0,2.0,2.0,5.0,4.0,10.0,21 to 35,M,718.3
268.0,5.0,0,9.0,5.0,7.0,10.0,5.0,1.0,1.0,7.0,7.0,7.0,7.0,8.0,0.0,1.0,2.0,5.0,9.0,10.0,36 to 50,M,746.1
85.0,1.0,2,10.0,8.0,4.0,5.0,3.0,1.0,1.0,6.0,0.0,1.0,10.0,8.0,0.0,5.0,1.0,3.0,1.0,7.0,21 to 35,M,649.7
92.0,2.0,5,0.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,7.0,1.0,3.0,9.0,0.0,10.0,1.0,6.0,5.0,2.0,21 to 35,M,605.7
200.0,1.0,4,10.0,5.0,2.0,10.0,3.0,0.0,1.0,1.0,1.0,3.0,2.0,6.0,0.0,6.0,2.0,5.0,3.0,2.0,21 to 35,M,632.7
190.0,1.0,3,2.0,3.0,10.0,2.0,0.0,2.0,1.0,0.0,1.0,4.0,5.0,6.0,10.0,0.0,1.0,1.0,2.0,8.0,21 to 35,M,604.0
13.0,1.0,3,0.0,3.0,6.0,3.0,4.0,2.0,2.0,7.0,1.0,1.0,1.0,6.0,10.0,4.0,2.0,5.0,3.0,2.0,21 to 35,M,593.2
191.0,1.0,4,0.0,1.0,6.0,10.0,0.0,0.0,1.0,3.0,2.0,10.0,6.0,4.0,10.0,8.0,1.0,3.0,5.0,7.0,21 to 35,M,603.1
82.0,4.0,2,5.0,1.0,2.0,4.0,2.0,5.0,2.0,3.0,1.0,4.0,0.0,7.0,0.0,1.0,2.0,1.0,0.0,1.0,36 to 50,M,621.2
108.0,2.0,3,4.0,5.0,0.0,2.0,3.0,0.0,2.0,10.0,2.0,7.0,5.0,6.0,10.0,9.0,2.0,5.0,2.0,2.0,21 to 35,F,601.2
56.0,1.0,4,10.0,5.0,2.0,10.0,3.0,0.0,1.0,1.0,1.0,3.0,2.0,6.0,0.0,6.0,2.0,5.0,3.0,2.0,21 to 35,M,632.7
14.0,5.0,1,10.0,2.0,3.0,1.0,5.0,0.0,1.0,2.0,2.0,10.0,5.0,8.0,0.0,0.0,2.0,1.0,10.0,10.0,21 to 35,M,695.7
213.0,3.0,2,10.0,2.0,5.0,10.0,6.0,5.0,2.0,7.0,6.0,3.0,5.0,7.0,6.0,1.0,2.0,7.0,10.0,2.0,36 to 50,M,690.7
28.0,1.0,5,0.0,1.0,10.0,2.0,4.0,5.0,2.0,10.0,1.0,2.0,2.0,5.0,0.0,4.0,2.0,10.0,1.0,10.0,51 or more,M,640.8
38.0,1.0,4,10.0,7.0,6.0,8.0,5.0,3.0,2.0,8.0,5.0,5.0,0.0,6.0,0.0,8.0,1.0,3.0,1.0,3.0,21 to 35,F,629.7
145.0,3.0,3,10.0,5.0,10.0,2.0,6.0,1.0,1.0,10.0,10.0,2.0,10.0,8.0,0.0,10.0,2.0,10.0,10.0,10.0,21 to 35,F,724.7
104.0,5.0,0,4.0,3.0,2.0,4.0,5.0,1.0,1.0,9.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,3.0,1.0,10.0,51 or more,F,670.3
248.0,4.0,2,10.0,6.0,10.0,10.0,10.0,5.0,1.0,8.0,2.0,6.0,5.0,6.0,0.0,2.0,2.0,10.0,5.0,8.0,36 to 50,M,747.2
167.0,1.0,4,5.0,2.0,0.0,4.0,2.0,0.0,1.0,3.0,1.0,6.0,0.0,8.0,0.0,8.0,2.0,1.0,0.0,2.0,21 to 35,M,598.0
49.0,1.0,4,5.0,2.0,0.0,4.0,2.0,0.0,1.0,3.0,1.0,6.0,0.0,8.0,0.0,8.0,2.0,1.0,0.0,2.0,21 to 35,M,598.0
305.0,4.0,2,6.0,5.0,5.0,3.0,1.0,2.0,2.0,6.0,1.0,3.0,4.0,7.0,0.0,0.0,2.0,3.0,1.0,7.0,36 to 50,M,648.2
168.0,3.0,4,0.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,9.0,10.0,3.0,2.0,3.0,0.0,10.0,21 to 35,F,580.2
36.0,5.0,2,10.0,10.0,4.0,2.0,2.0,2.0,1.0,7.0,3.0,3.0,0.0,6.0,0.0,2.0,2.0,2.0,6.0,10.0,36 to 50,M,687.1
117.0,3.0,2,10.0,5.0,3.0,3.0,6.0,1.0,1.0,8.0,3.0,4.0,2.0,7.0,10.0,2.0,1.0,5.0,3.0,3.0,21 to 35,F,638.2
295.0,5.0,4,10.0,5.0,7.0,10.0,10.0,0.0,1.0,10.0,8.0,9.0,5.0,7.0,0.0,7.0,2.0,8.0,5.0,10.0,21 to 35,F,732.7
94.0,1.0,0,3.0,2.0,4.0,3.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,10.0,0.0,0.0,1.0,2.0,2.0,10.0,21 to 35,M,626.3
242.0,1.0,3,2.0,9.0,10.0,10.0,3.0,5.0,2.0,8.0,2.0,3.0,1.0,8.0,4.0,10.0,2.0,3.0,0.0,0.0,36 to 50,F,633.1
37.0,4.0,2,10.0,6.0,2.0,7.0,3.0,2.0,1.0,6.0,5.0,5.0,3.0,7.0,0.0,1.0,2.0,7.0,3.0,10.0,21 to 35,M,701.3
272.0,5.0,3,10.0,8.0,4.0,10.0,6.0,5.0,2.0,9.0,1.0,10.0,2.0,8.0,5.0,0.0,2.0,7.0,2.0,7.0,36 to 50,F,705.9
119.0,5.0,2,6.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,1.0,6.0,0.0,7.0,0.0,2.0,2.0,5.0,1.0,1.0,36 to 50,M,618.2
51.0,5.0,2,6.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,1.0,6.0,0.0,7.0,0.0,2.0,2.0,5.0,1.0,1.0,36 to 50,M,618.2
69.0,2.0,3,10.0,10.0,3.0,10.0,8.0,1.0,1.0,1.0,2.0,5.0,1.0,6.0,4.0,1.0,1.0,5.0,6.0,3.0,21 to 35,F,656.9
275.0,4.0,4,10.0,8.0,2.0,5.0,1.0,0.0,1.0,6.0,5.0,7.0,1.0,6.0,0.0,1.0,1.0,3.0,0.0,10.0,21 to 35,M,653.9
223.0,5.0,2,4.0,5.0,6.0,10.0,2.0,5.0,1.0,7.0,7.0,5.0,3.0,7.0,0.0,3.0,1.0,0.0,8.0,9.0,21 to 35,M,692.8
209.0,1.0,3,5.0,1.0,2.0,9.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0,8.0,4.0,4.0,2.0,1.0,2.0,10.0,36 to 50,M,607.6
96.0,3.0,4,7.0,4.0,6.0,2.0,2.0,0.0,2.0,6.0,2.0,10.0,2.0,6.0,10.0,6.0,2.0,5.0,3.0,3.0,36 to 50,M,615.4
231.0,3.0,5,2.0,4.0,10.0,10.0,6.0,5.0,1.0,0.0,6.0,7.0,0.0,8.0,10.0,1.0,1.0,10.0,10.0,10.0,36 to 50,M,679.8
228.0,1.0,2,0.0,4.0,10.0,9.0,4.0,3.0,1.0,7.0,3.0,1.0,5.0,6.0,0.0,1.0,2.0,5.0,1.0,10.0,21 to 35,M,678.2
97.0,3.0,5,0.0,6.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,6.0,0.0,5.0,0.0,7.0,1.0,4.0,1.0,6.0,36 to 50,M,568.5
3.0,5.0,3,10.0,7.0,2.0,10.0,2.0,5.0,1.0,6.0,4.0,10.0,1.0,7.0,0.0,0.0,2.0,10.0,2.0,5.0,21 to 35,F,717.6
175.0,3.0,1,9.0,5.0,8.0,10.0,6.0,5.0,2.0,6.0,4.0,10.0,5.0,8.0,10.0,5.0,2.0,10.0,5.0,7.0,36 to 50,F,704.2
85.0,1.0,5,4.0,4.0,2.0,3.0,5.0,1.0,1.0,5.0,2.0,5.0,5.0,5.0,0.0,9.0,1.0,5.0,5.0,10.0,21 to 35,M,622.7
92.0,1.0,5,1.0,2.0,3.0,2.0,2.0,3.0,2.0,7.0,4.0,5.0,0.0,5.0,4.0,0.0,2.0,2.0,3.0,10.0,21 to 35,M,614.2
283.0,1.0,3,5.0,10.0,4.0,10.0,1.0,5.0,2.0,4.0,1.0,2.0,5.0,5.0,0.0,1.0,2.0,10.0,2.0,7.0,36 to 50,M,666.3
156.0,4.0,3,7.0,8.0,8.0,7.0,8.0,2.0,1.0,9.0,8.0,9.0,5.0,9.0,5.0,5.0,2.0,8.0,8.0,7.0,51 or more,M,729.7
281.0,1.0,3,5.0,10.0,4.0,10.0,1.0,5.0,2.0,4.0,1.0,2.0,5.0,5.0,0.0,1.0,2.0,10.0,2.0,7.0,36 to 50,M,666.3
190.0,4.0,4,4.0,6.0,6.0,8.0,3.0,0.0,1.0,8.0,4.0,8.0,7.0,5.0,0.0,10.0,2.0,8.0,10.0,10.0,21 to 35,M,694.7
44.0,4.0,3,8.0,4.0,5.0,1.0,3.0,0.0,1.0,3.0,2.0,5.0,3.0,6.0,0.0,2.0,2.0,8.0,1.0,10.0,36 to 50,F,663.7
243.0,1.0,3,6.0,3.0,2.0,10.0,1.0,0.0,2.0,8.0,2.0,5.0,5.0,6.0,10.0,3.0,2.0,4.0,2.0,3.0,21 to 35,M,614.4
52.0,3.0,4,10.0,5.0,10.0,5.0,2.0,5.0,2.0,7.0,6.0,8.0,6.0,7.0,7.0,3.0,1.0,8.0,7.0,8.0,36 to 50,M,678.1
269.0,0.0,2,2.0,3.0,4.0,2.0,1.0,3.0,1.0,3.0,1.0,5.0,1.0,8.0,7.0,0.0,2.0,0.0,0.0,5.0,21 to 35,M,614.8
209.0,4.0,5,10.0,3.0,4.0,10.0,3.0,3.0,2.0,9.0,2.0,3.0,5.0,7.0,0.0,1.0,2.0,10.0,1.0,2.0,36 to 50,M,668.6
54.0,3.0,3,8.0,6.0,4.0,4.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,8.0,4.0,1.0,2.0,6.0,2.0,10.0,36 to 50,M,653.3
89.0,4.0,4,2.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,7.0,1.0,6.0,0.0,5.0,1.0,4.0,2.0,6.0,21 to 35,F,604.6
82.0,5.0,3,7.0,3.0,1.0,7.0,2.0,0.0,1.0,4.0,2.0,10.0,1.0,5.0,0.0,2.0,1.0,1.0,2.0,7.0,36 to 50,M,639.0
91.0,3.0,0,7.0,3.0,3.0,5.0,0.0,1.0,1.0,7.0,2.0,5.0,2.0,8.0,0.0,0.0,1.0,5.0,2.0,10.0,21 to 35,M,660.7
202.0,4.0,2,5.0,10.0,5.0,5.0,3.0,1.0,2.0,2.0,0.0,5.0,0.0,6.0,5.0,1.0,2.0,5.0,0.0,0.0,36 to 50,F,624.6
144.0,2.0,5,5.0,2.0,8.0,5.0,3.0,5.0,1.0,5.0,1.0,2.0,0.0,6.0,2.0,0.0,2.0,10.0,0.0,0.0,36 to 50,M,646.1
297.0,1.0,3,3.0,6.0,2.0,6.0,1.0,5.0,2.0,8.0,10.0,8.0,10.0,7.0,10.0,10.0,2.0,3.0,5.0,4.0,36 to 50,F,647.5
152.0,3.0,4,10.0,10.0,10.0,10.0,5.0,5.0,1.0,7.0,0.0,10.0,3.0,7.0,5.0,10.0,2.0,3.0,1.0,3.0,36 to 50,F,687.0
172.0,5.0,3,10.0,10.0,10.0,3.0,7.0,5.0,1.0,5.0,2.0,9.0,2.0,7.0,0.0,10.0,2.0,5.0,4.0,7.0,36 to 50,F,708.9
135.0,2.0,3,7.0,4.0,2.0,6.0,5.0,1.0,2.0,3.0,7.0,3.0,1.0,8.0,7.0,2.0,1.0,2.0,4.0,6.0,21 to 35,F,612.7
198.0,2.0,2,6.0,5.0,4.0,6.0,3.0,1.0,2.0,5.0,1.0,6.0,3.0,8.0,0.0,2.0,2.0,3.0,2.0,10.0,51 or more,M,652.4
202.0,3.0,1,10.0,5.0,2.0,3.0,1.0,5.0,2.0,10.0,2.0,9.0,0.0,8.0,0.0,1.0,1.0,10.0,1.0,10.0,36 to 50,F,673.4
156.0,2.0,1,7.0,6.0,4.0,5.0,6.0,2.0,2.0,8.0,2.0,4.0,10.0,6.0,1.0,4.0,2.0,2.0,3.0,6.0,51 or more,M,665.2
53.0,1.0,2,2.0,3.0,1.0,4.0,4.0,0.0,2.0,2.0,0.0,3.0,2.0,4.0,6.0,8.0,1.0,5.0,1.0,2.0,36 to 50,M,557.5
142.0,1.0,5,10.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,4.0,5.0,10.0,9.0,10.0,5.0,1.0,1.0,1.0,10.0,21 to 35,F,621.8
282.0,3.0,3,5.0,4.0,7.0,4.0,2.0,2.0,1.0,6.0,3.0,10.0,5.0,6.0,0.0,5.0,2.0,7.0,2.0,7.0,36 to 50,F,678.3
139.0,1.0,4,2.0,0.0,9.0,3.0,0.0,1.0,2.0,7.0,3.0,4.0,0.0,8.0,7.0,6.0,1.0,1.0,1.0,2.0,21 to 35,F,568.7
72.0,3.0,4,4.0,2.0,10.0,5.0,2.0,0.0,1.0,4.0,5.0,8.0,6.0,5.0,4.0,3.0,2.0,10.0,10.0,3.0,21 to 35,M,674.3
262.0,1.0,2,1.0,7.0,0.0,5.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,6.0,36 to 50,F,603.0
225.0,1.0,2,2.0,5.0,3.0,6.0,1.0,5.0,1.0,6.0,2.0,5.0,0.0,6.0,0.0,1.0,2.0,3.0,1.0,2.0,21 to 35,F,646.7
283.0,2.0,1,2.0,2.0,2.0,8.0,3.0,5.0,2.0,3.0,5.0,1.0,10.0,8.0,8.0,3.0,2.0,1.0,8.0,3.0,36 to 50,M,642.9
128.0,4.0,2,10.0,6.0,6.0,8.0,2.0,5.0,1.0,3.0,3.0,8.0,4.0,6.0,1.0,2.0,2.0,6.0,3.0,5.0,36 to 50,F,701.7
68.0,4.0,2,3.0,10.0,7.0,5.0,8.0,5.0,1.0,7.0,4.0,8.0,3.0,7.0,2.0,2.0,2.0,10.0,4.0,6.0,36 to 50,M,720.6
32.0,5.0,2,3.0,10.0,6.0,10.0,3.0,5.0,2.0,9.0,5.0,3.0,1.0,8.0,0.0,0.0,2.0,3.0,3.0,7.0,51 or more,F,694.3
74.0,2.0,1,1.0,3.0,6.0,10.0,2.0,5.0,2.0,10.0,3.0,1.0,5.0,8.0,0.0,0.0,1.0,9.0,1.0,7.0,36 to 50,F,661.6
54.0,5.0,1,3.0,2.0,7.0,4.0,4.0,1.0,1.0,4.0,3.0,6.0,4.0,7.0,3.0,1.0,2.0,8.0,4.0,8.0,36 to 50,M,682.8
74.0,3.0,5,2.0,1.0,10.0,10.0,0.0,3.0,2.0,3.0,4.0,6.0,0.0,6.0,0.0,10.0,2.0,5.0,3.0,10.0,36 to 50,F,635.0
197.0,5.0,1,6.0,7.0,10.0,10.0,10.0,5.0,1.0,8.0,8.0,5.0,10.0,8.0,3.0,0.0,2.0,10.0,5.0,10.0,36 to 50,M,771.2
240.0,2.0,0,10.0,4.0,2.0,1.0,10.0,4.0,1.0,10.0,1.0,6.0,5.0,8.0,0.0,0.0,2.0,10.0,4.0,10.0,36 to 50,F,722.1
104.0,5.0,4,6.0,2.0,5.0,9.0,4.0,1.0,1.0,3.0,6.0,9.0,10.0,6.0,1.0,1.0,2.0,1.0,3.0,6.0,51 or more,F,686.6
15.0,1.0,1,2.0,2.0,2.0,3.0,2.0,0.0,2.0,8.0,3.0,3.0,3.0,6.0,10.0,5.0,2.0,7.0,6.0,7.0,36 to 50,M,612.3
151.0,0.0,1,3.0,5.0,6.0,2.0,3.0,4.0,2.0,7.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,7.0,3.0,5.0,36 to 50,F,648.2
240.0,5.0,2,4.0,6.0,5.0,10.0,7.0,4.0,2.0,6.0,7.0,1.0,10.0,6.0,0.0,3.0,2.0,6.0,7.0,5.0,36 to 50,F,700.3
125.0,5.0,3,10.0,6.0,10.0,3.0,5.0,2.0,2.0,6.0,2.0,10.0,3.0,7.0,0.0,3.0,2.0,10.0,3.0,5.0,21 to 35,F,692.1
116.0,3.0,2,2.0,2.0,10.0,2.0,1.0,1.0,1.0,6.0,3.0,8.0,3.0,5.0,10.0,1.0,1.0,3.0,2.0,1.0,36 to 50,M,616.5
279.0,2.0,4,10.0,5.0,6.0,8.0,7.0,1.0,2.0,8.0,4.0,5.0,2.0,7.0,0.0,2.0,2.0,7.0,6.0,6.0,36 to 50,F,677.5
139.0,5.0,4,10.0,8.0,1.0,10.0,2.0,5.0,1.0,1.0,3.0,6.0,0.0,10.0,0.0,10.0,1.0,1.0,0.0,10.0,21 to 35,F,656.2
246.0,4.0,4,9.0,10.0,10.0,9.0,5.0,4.0,1.0,7.0,4.0,8.0,5.0,7.0,0.0,6.0,2.0,9.0,2.0,10.0,21 to 35,F,729.1
112.0,5.0,0,6.0,8.0,10.0,6.0,6.0,5.0,2.0,8.0,5.0,10.0,5.0,6.0,0.0,2.0,2.0,10.0,8.0,7.0,51 or more,M,739.5
272.0,5.0,5,10.0,10.0,10.0,5.0,6.0,5.0,2.0,5.0,4.0,4.0,2.0,7.0,0.0,10.0,1.0,2.0,4.0,10.0,36 to 50,F,663.7
15.0,3.0,5,10.0,2.0,10.0,3.0,8.0,5.0,1.0,1.0,1.0,10.0,1.0,5.0,0.0,4.0,2.0,6.0,5.0,3.0,36 to 50,M,678.1
11.0,3.0,5,0.0,4.0,10.0,4.0,3.0,5.0,2.0,5.0,1.0,5.0,10.0,4.0,10.0,10.0,1.0,4.0,1.0,3.0,36 to 50,F,597.0
23.0,5.0,4,3.0,2.0,7.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,8.0,3.0,8.0,1.0,5.0,4.0,6.0,21 to 35,F,624.8
311.0,4.0,1,4.0,8.0,3.0,7.0,3.0,5.0,1.0,7.0,1.0,9.0,0.0,6.0,0.0,3.0,2.0,1.0,1.0,6.0,36 to 50,F,681.5
306.0,1.0,5,1.0,0.0,3.0,1.0,3.0,0.0,1.0,2.0,4.0,4.0,2.0,8.0,5.0,4.0,1.0,5.0,1.0,3.0,21 to 35,F,580.6
35.0,2.0,4,5.0,10.0,10.0,10.0,6.0,5.0,2.0,5.0,3.0,9.0,2.0,6.0,7.0,0.0,2.0,3.0,1.0,10.0,36 to 50,M,681.5
222.0,1.0,2,4.0,3.0,3.0,10.0,2.0,5.0,2.0,3.0,1.0,6.0,0.0,8.0,2.0,0.0,2.0,5.0,5.0,10.0,21 to 35,M,659.2
274.0,4.0,5,9.0,0.0,10.0,10.0,0.0,5.0,2.0,3.0,3.0,10.0,0.0,5.0,3.0,8.0,2.0,10.0,4.0,10.0,51 or more,F,667.9
292.0,5.0,2,10.0,10.0,10.0,10.0,2.0,3.0,2.0,6.0,2.0,2.0,2.0,7.0,0.0,2.0,2.0,10.0,2.0,8.0,21 to 35,M,700.7
9.0,2.0,3,4.0,2.0,4.0,10.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,6.0,0.0,0.0,2.0,5.0,1.0,4.0,51 or more,F,624.6
299.0,4.0,5,5.0,10.0,10.0,10.0,6.0,5.0,2.0,6.0,1.0,8.0,4.0,8.0,0.0,4.0,2.0,6.0,10.0,7.0,36 to 50,M,708.9
143.0,4.0,1,4.0,10.0,10.0,3.0,3.0,3.0,1.0,7.0,10.0,3.0,1.0,9.0,0.0,2.0,2.0,1.0,10.0,10.0,36 to 50,F,718.3
115.0,3.0,1,10.0,1.0,8.0,3.0,7.0,0.0,1.0,10.0,1.0,10.0,1.0,8.0,0.0,8.0,1.0,5.0,1.0,10.0,21 to 35,F,668.5
113.0,4.0,1,3.0,3.0,3.0,5.0,1.0,2.0,2.0,6.0,2.0,8.0,3.0,8.0,0.0,1.0,2.0,3.0,1.0,7.0,36 to 50,M,652.8
247.0,5.0,1,10.0,10.0,10.0,2.0,3.0,5.0,1.0,7.0,1.0,6.0,0.0,7.0,5.0,5.0,2.0,7.0,1.0,10.0,36 to 50,F,703.2
183.0,1.0,3,0.0,3.0,0.0,6.0,3.0,1.0,2.0,7.0,3.0,1.0,0.0,5.0,0.0,0.0,2.0,3.0,4.0,4.0,21 to 35,F,608.3
292.0,0.0,3,1.0,3.0,10.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,2.0,1.0,2.0,5.0,4.0,21 to 35,M,616.8
65.0,3.0,2,10.0,6.0,5.0,10.0,3.0,2.0,2.0,7.0,3.0,6.0,10.0,6.0,7.0,1.0,2.0,10.0,1.0,7.0,21 to 35,M,686.0
87.0,1.0,2,5.0,5.0,6.0,7.0,7.0,3.0,1.0,6.0,7.0,4.0,4.0,7.0,4.0,4.0,1.0,6.0,5.0,7.0,21 to 35,F,668.8
216.0,4.0,1,7.0,7.0,8.0,6.0,6.0,1.0,1.0,9.0,4.0,6.0,5.0,7.0,0.0,4.0,2.0,4.0,1.0,7.0,21 to 35,F,701.5
260.0,5.0,3,10.0,6.0,7.0,4.0,3.0,0.0,2.0,4.0,2.0,8.0,4.0,6.0,0.0,1.0,2.0,3.0,6.0,1.0,21 to 35,F,660.9
72.0,3.0,5,5.0,10.0,10.0,8.0,5.0,5.0,2.0,5.0,6.0,4.0,10.0,6.0,2.0,8.0,2.0,10.0,8.0,7.0,21 to 35,M,699.2
196.0,4.0,5,10.0,1.0,2.0,2.0,2.0,1.0,1.0,8.0,2.0,2.0,1.0,7.0,7.0,10.0,2.0,1.0,1.0,10.0,36 to 50,M,617.4
252.0,5.0,3,8.0,4.0,1.0,7.0,3.0,0.0,2.0,3.0,2.0,6.0,5.0,7.0,0.0,8.0,2.0,4.0,4.0,3.0,36 to 50,F,636.9
211.0,0.0,2,4.0,4.0,6.0,10.0,0.0,3.0,1.0,3.0,6.0,5.0,0.0,7.0,3.0,1.0,2.0,6.0,1.0,4.0,21 to 35,M,655.4
146.0,2.0,2,2.0,10.0,7.0,2.0,9.0,0.0,2.0,2.0,7.0,3.0,4.0,5.0,0.0,5.0,2.0,10.0,2.0,2.0,51 or more,F,647.8
257.0,3.0,3,2.0,5.0,3.0,1.0,3.0,5.0,1.0,0.0,5.0,1.0,1.0,8.0,0.0,4.0,2.0,3.0,5.0,1.0,21 to 35,F,637.8
263.0,4.0,4,10.0,4.0,10.0,10.0,5.0,5.0,1.0,8.0,6.0,9.0,6.0,7.0,0.0,2.0,2.0,8.0,10.0,5.0,21 to 35,M,744.6
231.0,4.0,1,2.0,4.0,5.0,3.0,3.0,2.0,1.0,9.0,6.0,10.0,2.0,7.0,7.0,1.0,2.0,5.0,2.0,10.0,36 to 50,M,683.6
198.0,3.0,1,8.0,1.0,6.0,1.0,6.0,2.0,2.0,3.0,1.0,4.0,1.0,7.0,0.0,4.0,2.0,9.0,3.0,10.0,51 or more,M,655.2
285.0,0.0,5,1.0,9.0,0.0,10.0,1.0,0.0,1.0,2.0,2.0,10.0,2.0,5.0,1.0,8.0,2.0,0.0,3.0,8.0,21 to 35,M,622.0
276.0,0.0,5,1.0,9.0,0.0,10.0,1.0,0.0,1.0,2.0,2.0,10.0,2.0,5.0,1.0,8.0,2.0,0.0,3.0,8.0,21 to 35,M,622.0
